@id;@type;http://erlangen-crm.org/current/P3_has_note;http://erlangen-crm.org/efrbroo/R10_has_member;http://erlangen-crm.org/efrbroo/R40_has_representative_expression;http://erlangen-crm.org/efrbroo/R44_carried_out_by;http://erlangen-crm.org/efrbroo/R50_assigned_to;http://erlangen-crm.org/efrbroo/R51_assigned;http://data.doremus.org/ontology#U5_had_premiere;http://erlangen-crm.org/efrbroo/R9_is_realised_in;http://data.doremus.org/ontology#U11_has_key;http://data.doremus.org/ontology#U13_has_casting;http://data.doremus.org/ontology#U16_has_catalogue_statement;http://data.doremus.org/ontology#U17_has_opus_statement;http://erlangen-crm.org/current/P102_has_title;http://data.doremus.org/ontology#U40_has_catalogue_name;http://data.doremus.org/ontology#U41_has_catalogue_number;http://data.doremus.org/ontology#U42_has_opus_number;http://erlangen-crm.org/current/P165_incorporates;http://data.doremus.org/ontology#U4_had_princeps_publication;http://erlangen-crm.org/current/P10_falls_within;http://erlangen-crm.org/current/P4_has_time-span;http://erlangen-crm.org/current/P9_consists_of;http://erlangen-crm.org/efrbroo/R17_created;http://erlangen-crm.org/efrbroo/R19_created_a_realisation_of;http://erlangen-crm.org/current/P1_is_identified_by;http://erlangen-crm.org/current/P82_at_some_time_within;http://data.doremus.org/ontology#U31_had_function_of_type;http://erlangen-crm.org/current/P14_carried_out_by;http://erlangen-crm.org/efrbroo/R25_performed;http://data.doremus.org/ontology#U12_has_genre;http://data.doremus.org/ontology#U10_has_order_number;http://erlangen-crm.org/efrbroo/R24_created;http://erlangen-crm.org/efrbroo/R3_is_realised_in;http://data.doremus.org/ontology#U43_has_opus_subnumber 
http://data.doremus.org/expression/93c77c8b-dad0-32bb-8731-d9b2e90a0178;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/1fe5e42d-ce7b-368e-83a4-90994d68c8c1'}];;;;;;;;;;;;;;;;
http://data.doremus.org/work/5503520f-40d1-3b1f-9d5c-9a96b80e35a5;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;[{'@id': 'http://data.doremus.org/work/8dab2440-1360-359e-8b05-be73a3c5161a'}];[{'@id': 'http://data.doremus.org/expression/f89fa32a-cd71-3509-bf72-962029d8726b'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/31d8ef98-40a3-32e6-b184-91cd8e3f4214;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/a2d27019-eaa5-3678-b286-0efe47b6a1d4'}];;;;;;;;;;;;;;;;
http://data.doremus.org/work/76618b6a-ab76-310b-8b2c-65323ec90b6d;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/performance/a3c89bca-b668-3e7f-801b-de7dffd6ad19'}];[{'@id': 'http://data.doremus.org/expression/f170cd50-8d93-356e-b15e-bb0983cef5de'}];;;;;;;;;;[{'@id': 'http://data.doremus.org/event/c6b401a9-a77f-3cfc-948b-e25d95e7a603'}];;;;;;;;;;;;;;;
http://data.doremus.org/expression/f8b995bf-c5dd-3742-9aa0-7df6606c4b9b/casting/1;['http://data.doremus.org/ontology#M6_Casting'];[{'@value': 'Flûte, clarinette et harpe'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/dddef71a-4bb8-3826-a6e9-3786b3caeb6a;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/c1d58579-9193-3cc5-b3d1-897fe574e808'}];;;;;;;;;;;;;;;;
http://data.doremus.org/event/6b141fcf-6b4c-3707-9757-0c636c59b2d0;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];[{'@value': '1693'}];;;;;;;;;;;;;;;;;;[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b832'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b833'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b834'}];[{'@id': 'http://data.doremus.org/expression/ef269cdc-f81d-3293-9b3d-3aaf5aaaade7'}];[{'@id': 'http://data.doremus.org/work/7b66a96a-2049-3820-90c8-7a878bab30e9'}];;;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b832;['http://erlangen-crm.org/current/E4_Period'];;;;;;;;;;;;;;;;;;;;;;;;[{'@value': '17 ème siècle'}];;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b833;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1693'}];;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b834;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/4c313f3d-364c-3422-a1af-ca8a2bc4008f'}];;;;;;
http://data.doremus.org/artist/5f7f0a82-88da-3370-8070-c35a8626a332;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/20a1d968-ab38-33b7-8aea-2f91681c5287;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];[{'@value': 'entre 1913 et 1919'}];;;;;;;;;;;;;;;;;;[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b799'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b800'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b801'}];[{'@id': 'http://data.doremus.org/expression/605f7e65-7fdd-30a7-88a0-8112f0611ec4'}];[{'@id': 'http://data.doremus.org/work/4ca5b29f-e410-3207-b6d6-f3554d17d249'}];;;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b799;['http://erlangen-crm.org/current/E4_Period'];;;;;;;;;;;;;;;;;;;;;;;;[{'@value': '20 ème siècle - 1 ère moitié'}];;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b800;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1913/1919'}];;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b801;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/d039a98d-44e4-3161-88a4-08a66c618230'}];;;;;;
http://data.doremus.org/work/83f5de7b-9a32-3544-b583-51936d309fa2;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/performance/b6148e56-4251-3ff7-a27b-8bcdedcbd847'}];[{'@id': 'http://data.doremus.org/expression/7b110121-ea62-3ffb-869c-a01822724f38'}];;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/396d7263-7ed2-3c17-9de9-8a1eb0fa9c74;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/performance/c6ed0e29-161e-348a-a5bc-3df70e54d05b'}];[{'@id': 'http://data.doremus.org/expression/610635a8-0f74-3612-a9fe-6e5069a3c856'}];;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/81be0098-9f87-3e6e-89be-3e0321a6ef87;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];"[{'@value': 'Créée à New York, Carnegie Hall, en 1917'}, {'@value': ""Cette sonate a été composée en 1902 jusqu'en 1914.Comprend 3 mouvements : 1- Adagio. 2- Allegro. 3- Adagio. Durée d'exécution : 28 minutes environ""}]";;;;;;;;;[{'@id': 'http://data.doremus.org/expression/81be0098-9f87-3e6e-89be-3e0321a6ef87/casting/1'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b460'}, {'@id': '_:n4d6210b886b34016a608c6f92d74c605b461'}];;[{'@value': 'Sonate pour violon et piano no 3'}, {'@value': 'Sonate no 3 pour violon et piano'}];;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/sn'}];[{'@value': '3'}];;;
_:n4d6210b886b34016a608c6f92d74c605b460;['http://data.doremus.org/ontology#M1_Catalogue_Statement'];[{'@value': 'S 62'}];;;;;;;;;;;;;[{'@value': 'S'}];[{'@value': '62'}];;;;;;;;;;;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b461;['http://data.doremus.org/ontology#M1_Catalogue_Statement'];[{'@value': 'Ki W 21'}];;;;;;;;;;;;;[{'@value': 'Ki'}];[{'@value': 'W'}];;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/087c50fe-c9ae-352d-a5b4-42b1aefc96bd;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;[{'@id': 'http://data.doremus.org/work/5d324a70-3d29-3a91-bac6-4104639902ad'}];[{'@id': 'http://data.doremus.org/expression/f37c8e21-f941-3b48-a302-944ebe6abfcf'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/6ab34dea-d170-3b0e-9567-51fd217c4b5d;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/performance/5a1232c4-edb6-3f5c-88e1-229def60062e'}];[{'@id': 'http://data.doremus.org/expression/08d7f208-4b12-368a-b9c1-1aefaf65aa5f'}];;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/a26622e9-0bdd-3831-855c-aef0152ee4cd;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;[{'@id': 'http://data.doremus.org/work/00dc04d8-bc9a-3148-85a4-eb5714a7d18e'}];[{'@id': 'http://data.doremus.org/expression/9d7fde70-0f51-382e-8642-c1d8a9bc2c49'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/d0b51a3c-9349-3c24-8de8-1bb7266ee6e8;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;[{'@id': 'http://data.doremus.org/Philharmonie_de_Paris'}];[{'@id': 'http://data.doremus.org/work/8c6cfea0-4601-310a-a94e-b5ef297371da'}];[{'@id': 'http://data.doremus.org/expression/148cc214-0b74-3f21-9c8f-27a67e401166'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/3177ac69-c165-3724-a670-c0e077fbb7e3;['http://erlangen-crm.org/efrbroo/F30_Publication_Event'];[{'@value': 'Première édition : Chester, Londres.'}];;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/c9328330-a4cd-36bc-a8f7-b95ceac611d6'}];;;;;;;;[{'@id': 'http://data.doremus.org/publication/381c251e-8aea-3e72-9b44-65c82783198a'}];;
http://data.doremus.org/work/4ca5b29f-e410-3207-b6d6-f3554d17d249;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;;[{'@id': 'http://data.doremus.org/expression/605f7e65-7fdd-30a7-88a0-8112f0611ec4'}];;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/d346120d-904b-3ec3-8d6d-2428544ce0cd;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;[{'@id': 'http://data.doremus.org/Philharmonie_de_Paris'}];[{'@id': 'http://data.doremus.org/work/e8e1ac8a-529f-33af-acd4-4fbda0d7e7f3'}];[{'@id': 'http://data.doremus.org/expression/21ba1043-62a7-3635-915e-0eca3597632f'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/da5dcbff-5714-32c4-be0e-c697d7cbb2f9;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];[{'@value': '1911'}];;;;;;;;;;;;;;;;;;[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b643'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b644'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b645'}];[{'@id': 'http://data.doremus.org/expression/c7ab0e54-3dcf-331c-9231-cb04de0607cc'}];[{'@id': 'http://data.doremus.org/work/c5ab29ed-d501-3601-a9be-7c30200af3a0'}];;;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b643;['http://erlangen-crm.org/current/E4_Period'];;;;;;;;;;;;;;;;;;;;;;;;[{'@value': '20 ème siècle - 1 ère moitié'}];;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b644;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1911'}];;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b645;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/84d086ac-cd62-3643-9d26-6076c7e4be9d'}];;;;;;
http://data.doremus.org/performance/0e52aa20-2a0f-3724-b7a8-4df8575905a0;['http://erlangen-crm.org/efrbroo/F31_Performance'];[{'@value': 'Créé à Paris, Académie royale de musique, 15 février 1686.'}];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/49af2a74-a619-3f46-a8d9-765c9aaf1a08'}];;;;;
http://data.doremus.org/event/cb91f58b-1fbe-3c40-8e42-53bc07e7067f;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];[{'@value': 'vers 1728'}];;;;;;;;;;;;;;;;;;[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b468'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b469'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b470'}];[{'@id': 'http://data.doremus.org/expression/eb9458ef-e2c6-3890-83d0-2b3c41b84d05'}];[{'@id': 'http://data.doremus.org/work/bc7d9331-c16b-30fb-8cb2-0c5554b68262'}];;;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b468;['http://erlangen-crm.org/current/E4_Period'];;;;;;;;;;;;;;;;;;;;;;;;[{'@value': '18 ème siècle'}];;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b469;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1726/1728'}];;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b470;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/c982245c-7d03-3cdf-94ac-a18f580f0b3a'}];;;;;;
http://data.doremus.org/event/f4869f03-2188-33c4-9d81-d521f43be1d7;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;[{'@id': 'http://data.doremus.org/Philharmonie_de_Paris'}];[{'@id': 'http://data.doremus.org/work/8acb8140-fca0-3398-8bb4-464b70eb4c8a'}];[{'@id': 'http://data.doremus.org/expression/90378019-237e-3834-8cf7-ba4a0827ccc5'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/18662492-c88c-3b39-a450-13b67cbfdb39;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;[{'@id': 'http://data.doremus.org/Philharmonie_de_Paris'}];[{'@id': 'http://data.doremus.org/work/64f9f271-8ada-3647-a163-e805207bcd42'}];[{'@id': 'http://data.doremus.org/expression/07ebd1d5-8570-326b-8162-fc760032b971'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/a1847165-2596-312f-bda6-8ca3cf1032b3/casting/1;['http://data.doremus.org/ontology#M6_Casting'];"[{'@value': 'Flûtes, hautbois, clarinettes et bassons par deux ; cors et trompettes par deux ; timbales ; cordes ; choeur mixte ; soprano, alto, ténor et basse soli.'}]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/7ef96432-a7e8-3711-aed5-2976f32ebb5f;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/b2b189b4-25b2-3d85-b701-43e3bfca5077'}];;;;;;;;;;;;;;;;
http://data.doremus.org/performance/2563cf7b-351f-393b-8001-f3960bba87be;['http://erlangen-crm.org/efrbroo/F31_Performance'];[{'@value': 'Édition : Durand'}];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/8703d6d5-ab44-306e-9ec1-71ab4cd08101'}];;;;;
http://data.doremus.org/expression/ede0e741-82d6-37ab-94d6-1e8dc24da033;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/key/gm'}];[{'@id': 'http://data.doremus.org/expression/ede0e741-82d6-37ab-94d6-1e8dc24da033/casting/1'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b870'}];;[{'@value': 'Passacaille'}];;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/su'}, {'@id': '_:n4d6210b886b34016a608c6f92d74c605b869'}];;;;
_:n4d6210b886b34016a608c6f92d74c605b869;['http://data.doremus.org/ontology#M5_Genre'];;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'musique baroque'}];;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b870;['http://data.doremus.org/ontology#M1_Catalogue_Statement'];[{'@value': 'Gustafson 99'}];;;;;;;;;;;;;[{'@value': 'Gustafson'}];[{'@value': '99'}];;;;;;;;;;;;;;;;;;
http://data.doremus.org/performance/1d2e151b-4c79-36ad-b965-55b6737e7b2d;['http://erlangen-crm.org/efrbroo/F31_Performance'];[{'@value': 'Manuscrit conservé à Dresde, Sächsiche Landesbibliothek, Mus.2413 R.12'}];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/918d0c14-8b89-3da5-8316-11d9f2d20285'}];;;;;
http://data.doremus.org/publication/7e4a01d4-3bd2-33dc-a1ec-3ae8c6d3fe35;['http://erlangen-crm.org/efrbroo/F24_Publication_Expression'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/f170cd50-8d93-356e-b15e-bb0983cef5de'}];;;;;;;;;;;;;;;;
http://data.doremus.org/artist/a4064ce2-1e90-30f9-b01b-84f360564a61;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/performance/e0549525-9ba5-3beb-b22e-9da04c3441f4;['http://erlangen-crm.org/efrbroo/F31_Performance'];[{'@value': 'Créé le 1er septembre 1816 à Prague, Théâtre Estates. Création de la version révisée en 3 actes à Londres, Covent Garden. Edité en 1822 à Leipzig'}];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/c864e96f-c491-3dc4-882e-2e611849578d'}];;;;;
http://data.doremus.org/expression/8d5c34bb-ed7b-35be-b2e0-458b304eb069;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/66286b33-d86d-3a98-9198-9271d600547d'}];;;;;;;;;;;;;;;;
http://data.doremus.org/event/d82d1066-9a67-3e64-9c85-06af806d6c13;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];[{'@value': '1977'}];;;;;;;;;;;;;;;;;;[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b333'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b334'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b335'}];[{'@id': 'http://data.doremus.org/expression/8fe91e53-c7c4-3be9-ad6b-e9d75a65e293'}];[{'@id': 'http://data.doremus.org/work/0e4258b9-c437-387a-8a95-1fdbc268e10c'}];;;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b333;['http://erlangen-crm.org/current/E4_Period'];;;;;;;;;;;;;;;;;;;;;;;;[{'@value': '20 ème siècle - 2 ème moitié'}];;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b334;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1977'}];;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b335;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/c0527e0a-ca9a-3074-9353-fd8480151b17'}];;;;;;
http://data.doremus.org/event/19e2f948-0e2c-3826-90f2-d12593ae8a06;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];[{'@value': '1722'}];;;;;;;;;;;;;;;;;;[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b8'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b9'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b10'}];[{'@id': 'http://data.doremus.org/expression/c1d58579-9193-3cc5-b3d1-897fe574e808'}];[{'@id': 'http://data.doremus.org/work/254147db-0bdd-3a9d-bc9d-a98331c8ce86'}];;;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b8;['http://erlangen-crm.org/current/E4_Period'];;;;;;;;;;;;;;;;;;;;;;;;[{'@value': '18 ème siècle'}];;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b9;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1722'}];;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b10;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/35c550d4-fe18-3573-aa95-51f114779f4d'}];;;;;;
http://data.doremus.org/work/8de1957f-0020-379a-956d-ab96d49d904a;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/performance/391f782b-b564-30e0-8d15-d40e4f3962a1'}];[{'@id': 'http://data.doremus.org/expression/404ab32c-2009-3d37-b67a-ea7168514ab3'}];;;;;;;;;;[{'@id': 'http://data.doremus.org/event/f2201dab-effa-3dc2-977f-18023a115c0f'}];;;;;;;;;;;;;;;
http://data.doremus.org/event/f78ab079-64dc-3c78-bbf4-86d174960a6c;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;[{'@id': 'http://data.doremus.org/Philharmonie_de_Paris'}];[{'@id': 'http://data.doremus.org/work/151a7032-14a2-381f-b9d9-824ba149b13b'}];[{'@id': 'http://data.doremus.org/expression/d0e146c1-ea75-3d24-ad2d-2d4b20fb8884'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/0651ebc9-b13c-3a5d-8f53-7e07956fe80d;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;[{'@id': 'http://data.doremus.org/Philharmonie_de_Paris'}];[{'@id': 'http://data.doremus.org/work/8f76ac7b-de3e-3ca1-8a0a-ae783da92326'}];[{'@id': 'http://data.doremus.org/expression/f8b995bf-c5dd-3742-9aa0-7df6606c4b9b'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/a05316de-5e56-393f-9316-434f458900d2;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];[{'@value': '1867'}];;;;;;;;;;;;;;;;;;[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b27'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b28'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b29'}];[{'@id': 'http://data.doremus.org/expression/51606c26-1544-3081-b1dc-9fe5a0278190'}];[{'@id': 'http://data.doremus.org/work/87657c68-cfad-321d-9e6c-4d428af51170'}];;;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b27;['http://erlangen-crm.org/current/E4_Period'];;;;;;;;;;;;;;;;;;;;;;;;[{'@value': '19 ème siècle'}];;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b28;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1867'}];;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b29;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/5f7f0a82-88da-3370-8070-c35a8626a332'}];;;;;;
http://data.doremus.org/artist/6403ae22-00e3-3c80-9ed9-37aa64b70aae;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/1e6427bf-6608-32a5-bfbf-005b1bdb7f56;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;[{'@id': 'http://data.doremus.org/work/8de1957f-0020-379a-956d-ab96d49d904a'}];[{'@id': 'http://data.doremus.org/expression/404ab32c-2009-3d37-b67a-ea7168514ab3'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/989b644d-6d8a-308c-8535-662d0026e1f7;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];[{'@value': '1989'}];;;;;;;;;;;;;;;;;;[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b882'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b883'}];[{'@id': '_:n4d6210b886b34016a608c6f92d74c605b884'}];[{'@id': 'http://data.doremus.org/expression/fbf25147-54a3-39ba-a1ca-baf9c9ded9c0'}];[{'@id': 'http://data.doremus.org/work/45c9d939-5d50-3513-8bcc-c5f45e9b56d0'}];;;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b882;['http://erlangen-crm.org/current/E4_Period'];;;;;;;;;;;;;;;;;;;;;;;;[{'@value': '20 ème siècle - 2 ème moitié'}];;;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b883;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1989'}];;;;;;;;
_:n4d6210b886b34016a608c6f92d74c605b884;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/a9018ddf-2206-34ed-9f71-073a94661d14'}];;;;;;
http://data.doremus.org/expression/2a725277-596e-34b6-baa7-b38f80225a39/casting/1;['http://data.doremus.org/ontology#M6_Casting'];[{'@value': '6 voix, 2 violons, 2 bois et basse continue'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/df9df1aa-fc28-3090-b5ad-61b2ed59b952;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/51cbf519-6243-303f-91f6-f70fe55a92d8'}];;;;;;;;;;;;;;;;
