@id;@type;http://data.doremus.org/ontology#U12_has_genre;http://data.doremus.org/ontology#U16_has_catalogue_statement;http://erlangen-crm.org/current/P102_has_title;http://erlangen-crm.org/current/P3_has_note;http://data.doremus.org/ontology#U40_has_catalogue_name;http://data.doremus.org/ontology#U41_has_catalogue_number;http://erlangen-crm.org/efrbroo/R9_is_realised_in;http://data.doremus.org/ontology#U4_had_princeps_publication;http://erlangen-crm.org/efrbroo/R10_has_member;http://erlangen-crm.org/efrbroo/R40_has_representative_expression;http://data.doremus.org/ontology#U17_has_opus_statement;http://data.doremus.org/ontology#U42_has_opus_number;http://data.doremus.org/ontology#U23_has_casting_detail;http://data.doremus.org/ontology#U2_foresees_use_of_medium_of_performance_of_type;http://erlangen-crm.org/current/P1_is_identified_by;http://erlangen-crm.org/current/P67_refers_to;http://erlangen-crm.org/efrbroo/R19_created_a_realisation_of;http://erlangen-crm.org/efrbroo/R24_created;http://data.doremus.org/ontology#U13_has_casting;http://erlangen-crm.org/efrbroo/R44_carried_out_by;http://erlangen-crm.org/efrbroo/R50_assigned_to;http://erlangen-crm.org/efrbroo/R51_assigned;http://erlangen-crm.org/current/P4_has_time-span;http://erlangen-crm.org/current/P9_consists_of;http://erlangen-crm.org/efrbroo/R17_created;http://erlangen-crm.org/current/P82_at_some_time_within;http://data.doremus.org/ontology#U31_had_function_of_type;http://erlangen-crm.org/current/P14_carried_out_by;http://erlangen-crm.org/current/P165_incorporates;http://erlangen-crm.org/efrbroo/R25_performed;http://data.doremus.org/ontology#U44_has_dedication_statement;http://data.doremus.org/ontology#U10_has_order_number;http://data.doremus.org/ontology#U11_has_key;http://erlangen-crm.org/current/P81_ongoing_throughout;http://data.doremus.org/ontology#U5_had_premiere;http://erlangen-crm.org/efrbroo/R3_is_realised_in;http://data.doremus.org/ontology#U43_has_opus_subnumber 
_:n4c91e587c8804ce4a24a1896dadc47ffb288;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '18810101/18821031'}];;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb289;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/2edd7117-03f6-3f5f-a89e-bfb6fbd34522'}];;;;;;;;;
http://data.doremus.org/event/a81c018c-557e-32e1-9b38-104f77d41f15;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/ffe6486f-335d-302e-8b2e-1edafe0e99f6'}];[{'@id': 'http://data.doremus.org/expression/0214a217-0f89-3bb0-a629-9247085d32a4'}];;;;;;;;;;;;;;;
http://data.doremus.org/performance/5381bf5d-02fe-3325-b400-fe11bf6240db;['http://erlangen-crm.org/efrbroo/F31_Performance'];;;;[{'@value': '1re exécution de la version définitive : Paris, Théâtre des Italiens, 7 janvier 1842'}, {'@value': '1re exécution de la 1re version : Madrid, Cappella di San-Filippo-el-Real, vendredi saint, 1833'}];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/c759101e-89fc-33df-820f-3b2f37351e56'}];;;;;;;
http://data.doremus.org/event/d71c52e4-23a3-379f-9ac4-3e04c7be45b7;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/f525c7cd-0ada-369f-b8ff-068519d78458'}];[{'@id': 'http://data.doremus.org/expression/8157299f-9e29-35e1-8762-5a321328131c'}];;;;;;;;;;;;;;;
http://data.doremus.org/event/781e0de7-9a1e-3b86-b100-6c6c59c7d716;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/8fb5f014-cdaa-3908-9864-52b19f8db640'}];[{'@id': 'http://data.doremus.org/expression/6fc84b6c-a1eb-3a3d-9fb4-7a72d3146c8b'}];;;;;;;;;;;;;;;
http://data.doremus.org/work/54c054ce-98ee-307a-9fdb-efe99e43c10c;['http://erlangen-crm.org/efrbroo/F19_Publication_Work'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/publication/e4163e94-5948-32ae-8ff5-517eb7a146ca'}];
http://data.doremus.org/performance/f56bf6df-65f2-32b0-ad7d-fda912b56b5a;['http://erlangen-crm.org/efrbroo/F31_Performance'];;;;[{'@value': '1re exécution : Vienne, Theater an der Wien, 5 avril 1803'}];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/5e35701a-cfd0-3c21-80a2-26daf1bf396b'}];;;;;;;
http://data.doremus.org/expression/35796aac-0191-3d3e-a8af-ddffd245dabd;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/541ecddc-759f-371e-aba1-77295a27651d'}];;;;;;;;
http://data.doremus.org/performance/18114af3-e4aa-3cd3-89ec-f88abdf83784;['http://erlangen-crm.org/efrbroo/F31_Performance'];;;;[{'@value': '1re exécution : 11 janvier 1895 avec alto'}, {'@value': '1re exécution : 7 janvier 1895'}];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/7b001fa0-245f-377c-8f1a-4076f1e33a17'}];;;;;;;
http://data.doremus.org/event/d6f9d7d0-b54e-38f3-9bfc-5db31cb7253d;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/2ecb4d6a-4323-3cf4-8270-e354dad7978e'}];[{'@id': 'http://data.doremus.org/expression/d4fb6436-1a74-3a56-bdb2-1c9cde550f6e'}];;;;;;;;;;;;;;;
http://data.doremus.org/performance/9c6a23e5-e104-3bcc-8055-046e733d2d9c;['http://erlangen-crm.org/efrbroo/F31_Performance'];;;;[{'@value': '1re exécution : Vienne, 18 novembre 1991, par Irvine Arditti'}];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/27122e4f-cbc7-3b54-83be-d87289880fd0'}];;;;;;;
http://data.doremus.org/event/3683a9fc-2a2d-39d3-9deb-33e19d24803c;['http://erlangen-crm.org/efrbroo/F30_Publication_Event'];;;;"[{'@value': ""Extrait des Ten sonata's in four parts, éd. à Londres""}]";;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/681b2392-fbd0-3f3f-a680-37937cc695e9'}];[{'@id': 'http://data.doremus.org/publication/f4e7978b-b105-30f9-94a5-652e6ad9df41'}];;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/5c7317ed-4252-3665-92d8-178f9b498da5/casting/1;['http://data.doremus.org/ontology#M6_Casting'];;;;[{'@value': 'Alto, piano'}];;;;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb634'}, {'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb635'}];;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb634;['http://data.doremus.org/ontology#M23_Casting_Detail'];;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/iaml/mop/sva'}];;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb635;['http://data.doremus.org/ontology#M23_Casting_Detail'];;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/iaml/mop/kpf'}];;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/31ee1b5d-00bd-3246-a7b6-7b1480a9eed5;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/c9162948-0c21-359c-85b4-f7a340677d4b'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/performance/c55904e8-26af-389f-abd8-4494b7b2ca98'}];;
http://data.doremus.org/event/f994d468-d79c-340c-8369-2a498ba7e58d;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/157a278c-6764-3f3d-91a4-01abff6bc24b'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb313'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb314'}];[{'@id': 'http://data.doremus.org/expression/8098c838-5316-3b41-821b-5e6e05be05e8'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb313;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '18460101/18511231'}];;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb314;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/6403ae22-00e3-3c80-9ed9-37aa64b70aae'}];;;;;;;;;
http://data.doremus.org/expression/aae5bfa7-40a2-316d-896a-3c2a34744377;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/cn'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb792'}];[{'@value': 'Ave Maria'}];[{'@value': 'Canon à 4 voix'}, {'@value': 'Comp. à Vienne'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb792;['http://data.doremus.org/ontology#M1_Catalogue_Statement'];;;;[{'@value': 'KV 554'}];[{'@value': 'KV'}];[{'@value': '554'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/0de2dbf6-f5bd-392a-9666-db25aa979345;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/12ccd8cd-07ca-3b9a-bdff-88e5eef5092d'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb130'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb131'}];[{'@id': 'http://data.doremus.org/expression/ed806091-8762-304e-bb0d-0e1fe5ca07a1'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb130;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '17970101/17971231'}];;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb131;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/9f97d360-1b6e-32db-8892-42b39dc84bab'}];;;;;;;;;
http://data.doremus.org/event/a7e52339-55c7-3371-9ddb-6c349ad42b7c;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/aaffc67c-7571-3212-8169-93832c10faef'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb554'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb555'}];[{'@id': 'http://data.doremus.org/expression/10695d6c-b511-317e-b960-618075a05af9'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb554;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1967/9999'}];;;
_:n4c91e587c8804ce4a24a1896dadc47ffb555;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/faebb9b2-2943-3ff8-ae14-f1b18fc0115b'}];;;;;;;;;
http://data.doremus.org/event/8831ea99-857f-33dc-b449-8bb617e3e61d;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/65576f0a-b61e-3ba6-b9c1-12ab8b73d24e'}];[{'@id': 'http://data.doremus.org/expression/47e4671c-b4c1-3e87-9a6a-1ba1cbff1c7c'}];;;;;;;;;;;;;;;
http://data.doremus.org/expression/1cb1272d-448f-3e1c-a445-a3ad71201e14/casting/1;['http://data.doremus.org/ontology#M6_Casting'];;;;[{'@value': 'Orchestre de chambre'}];;;;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb70'}];;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb70;['http://data.doremus.org/ontology#M23_Casting_Detail'];;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/iaml/mop/och'}];;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/4b1ff8d4-4bee-3689-9525-2a6992f52045;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/or'}];;[{'@value': 'Le Christ au Mont des oliviers'}, {'@value': 'Christus am Ölberge'}];[{'@value': 'Sur un livret de Franz Xaver Huber'}];;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb168'}];;;;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb168;['http://data.doremus.org/ontology#M2_Opus_Statement'];;;;[{'@value': 'Op. 85'}];;;;;;;;[{'@value': '85'}];;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/artist/78728633-39ba-36ee-a442-b17a70873494;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/89445f96-7538-3cfc-b5a9-9e2e7220582e;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/782f7ab1-c934-3ccc-a058-c99eb2de4874'}];[{'@id': 'http://data.doremus.org/expression/5356f52c-0e26-3775-ab38-aa86122f54f6'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/69d6687d-329c-3c08-bae4-29b3dc45a47a;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/2177246f-070f-31c7-afd6-b5f4c8b9dd27'}];[{'@id': 'http://data.doremus.org/expression/f4926502-03b3-3a2b-8d40-6626838547e0'}];;;;;;;;;;;;;;;
http://data.doremus.org/artist/6f4de1a0-11ef-37f0-bec5-3b44ea148938;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/65ab00e6-0a66-3249-b01b-b9cec950b91f;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/446761a1-8a66-3280-b9ad-ad74fcae5d86'}];[{'@id': 'http://data.doremus.org/expression/138cc4d0-8a67-341c-b572-98f2912abb85'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/d7325d64-79c2-36b5-b543-4f5d5a552e78;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/sg'}];;"[{'@value': ""Alexander's ragtime band""}]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/d0da7c50-9479-3c17-8a7a-9685a2d8c711;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/b0862e21-77aa-3f9a-ab8b-dc4f616bc881'}];[{'@id': 'http://data.doremus.org/expression/24ac166b-c63f-3f08-88e7-ace7bc79cf95'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/cd1f741b-a74d-3d51-9bb8-1a3efe0398b9;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/fc3a3cf4-33a8-39c2-9aee-7cef224db7fd'}];[{'@id': 'http://data.doremus.org/expression/5c8da245-6681-36b8-9822-2200fa43249d'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/performance/07203e18-af3c-3b46-8260-ba61588f940c;['http://erlangen-crm.org/efrbroo/F31_Performance'];;;;[{'@value': '1re représentation : Bruxelles, Théâtre royal de la Monnaie, 29 avril 19129, en français, sous la direction de Maurice Corneil de Thoran'}];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/27f6fe91-dd1e-3186-aa23-eb9b74067555'}];;;;;;;
http://data.doremus.org/work/ae7dd01f-71cf-3df6-b7de-59ea08ef08aa;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/00595d46-ddeb-3bee-b9a3-1cd8799e9812'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/3feffab2-81ca-3c38-84e9-03eb3d454c2f;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/9e22589b-7d14-3c06-9e9f-844e6d229c0a'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/performance/b527340a-aa25-3a31-9bed-639b42ee5d9c'}];;
http://data.doremus.org/event/3e030102-3116-34b9-98eb-5c4892839e47;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/4a5e2eab-2241-3f8c-acee-03ab6cd7de33'}];;;;;;;;;;;;
http://data.doremus.org/event/2eb7bd76-17d1-35f2-a07f-d698363d076b;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/7e7193d3-d6ea-32d9-91b7-765c2847d1e7'}];[{'@id': 'http://data.doremus.org/expression/2e53366a-4359-32fb-9b55-6cbb36b67161'}];;;;;;;;;;;;;;;
http://data.doremus.org/work/dc7708cb-c418-39da-bd48-3613d5006a16;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/99cc0cca-e78f-3230-af80-362ee44851b2'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/cb398bee-82bc-30d0-9f77-ec8a379bd94b;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/li'}];;[{'@value': '5 Orchesterlieder'}, {'@value': 'Altenberg-Lieder'}, {'@value': 'Fünf Orchesterlieder nach Ansichtskartentexten von Peter Altenberg'}];"[{'@value': 'Réunit : ""Seele, wie bist du schöner"" ; ""Sahst du nach dem Gewitterregen"" ; ""Über die Grenzen des All"" ; ""Nichts ist gekommen"" ; ""Hier ist Friede""'}, {'@value': 'Cycle de Lieder sur des poèmes de Peter Altenberg'}, {'@value': ""Création de l'intégrale à Rome sous la dir. de Jascha Horenstein le 24 janvier 1953""}, {'@value': ""Deux Lieder avaient auparavant été créées à Vienne sous la dir. d'Arnold Schoenberg le 31 mars 1913""}]";;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb489'}];;;;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb489;['http://data.doremus.org/ontology#M2_Opus_Statement'];;;;[{'@value': 'Op. 4'}];;;;;;;;[{'@value': '4'}];;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/artist/eedc9e17-5137-3566-a815-d7eb3750878d;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/7f5d4249-0714-315d-905f-63ead796018e;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/d4122939-59a6-38dd-b856-cc9956e30475'}];[{'@id': 'http://data.doremus.org/expression/809fc85f-e58e-364b-80c1-18f0975f2907'}];;;;;;;;;;;;;;;
http://data.doremus.org/expression/1a1ad2af-6d3c-305e-b3c4-698767d43491;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/elm'}];;[{'@value': 'Anthèmes 2'}, {'@value': 'Anthèmes II'}];"[{'@value': 'Arrangement avec accompagnement électronique de ""Anthèmes"" pour violon solo'}, {'@value': ""Date de l'arrangement : 1997""}, {'@value': ""Dispositif électronique réalisé par les studios de l'IRCAM""}]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/artist/c9024dd7-e841-3ee0-8e25-5cb61ce66fde;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/performance/a8fefa4c-d647-3e8b-959a-b48f2cfeb8aa;['http://erlangen-crm.org/efrbroo/F31_Performance'];;;;[{'@value': '1re exécution : 1939'}];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/0422c876-67ec-325b-9470-0c01ef9d9b9f'}];;;;;;;
http://data.doremus.org/artist/c9449e42-4f79-3522-91e8-fc3156677a7a;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/fcca08e2-78d4-3968-85e8-786592e12b11;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/f9bb13f6-f750-35ec-b2f5-dd9e0da772e5'}];[{'@id': 'http://data.doremus.org/expression/6f3ce9d8-bf2e-3fa7-816a-103d8e933862'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/dddfcd6c-c49f-3c2d-a5cf-10d9dc133dae;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/ebb8f516-1190-3e57-9a96-d40b13f6df4f'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb457'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb458'}];[{'@id': 'http://data.doremus.org/expression/c30abea2-b1b2-3d3f-bf5f-673e0b97f5a0'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb457;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1924/9999'}];;;
_:n4c91e587c8804ce4a24a1896dadc47ffb458;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/45555885-a129-3c9f-8477-4ff4d9f2eec9'}];;;;;;;;;
http://data.doremus.org/event/bd6cdd24-1caf-308b-98f8-f67cc23c5cc5;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/c5ca5c0f-2312-3a5d-b460-44326b4bcfea'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb497'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb498'}];[{'@id': 'http://data.doremus.org/expression/95c5b3e5-c94f-3a64-86a1-ddeef5954edf'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb497;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1918/1921'}];;;
_:n4c91e587c8804ce4a24a1896dadc47ffb498;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/ba8020be-9434-3bf3-9c14-5aa282a0379e'}];;;;;;;;;
http://data.doremus.org/event/47c53f06-b000-3d88-b644-ba0b82fbdfb1;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/bad45b01-6c19-3276-b818-51985b146a61'}];[{'@id': 'http://data.doremus.org/expression/50c1b8e9-b7a1-3c38-9738-16437b6cd702'}];;;;;;;;;;;;;;;
http://data.doremus.org/work/b8b753c4-19da-3a0b-b3d7-6af66132ce6c;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/31ee1b5d-00bd-3246-a7b6-7b1480a9eed5'}];[{'@id': 'http://data.doremus.org/expression/c9162948-0c21-359c-85b4-f7a340677d4b'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/7d47d153-6456-31de-bd3e-8dd51ffe9715;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/534e2cc3-6f9f-31cd-86d7-68496631b17b'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/performance/e63d209a-8fa8-3321-adac-d6052f096d94'}];;
http://data.doremus.org/event/798057e5-b210-3384-bc87-d890b8d4c395;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/df308b59-7f14-35b0-a7a7-fc01621695ab'}];;;;;;;;;;;;
http://data.doremus.org/event/0f508b40-6d68-3e96-8ebf-204894c95ce4;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/af846367-f683-302e-9bad-c0adbdcf1015'}];[{'@id': 'http://data.doremus.org/expression/a32db03b-3436-3035-8c94-176ca372a15c'}];;;;;;;;;;;;;;;
